OBJECTID,OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
3006,3006,4328,3895200,0,92,92,29.93715342,31.49020219,129568,85,0,45,24
3007,3007,4351,3915900,0,71,71,6.037692484,9.265161234,26270,60,0,31,0
3008,3008,4336,3902400,0,89,89,21.68703875,29.50567645,94035,66,0,22,0
3009,3009,4331,3897900,0,98,98,45.93234819,36.15281318,198933,75,0,22,67
3010,3010,3390,3051000,0,84,84,21.48938053,21.67627959,72849,81,0,5,15
3011,3011,4513,4061700,0,96,96,48.12696654,33.28178163,217197,89,0,10,54
3012,3012,4508,4057200,0,100,100,46.89507542,38.05322293,211403,97,0,100,45
3013,3013,4331,3897900,0,98,98,45.93234819,36.15281318,198933,75,0,22,67
3014,3014,4331,3897900,0,98,98,45.93234819,36.15281318,198933,75,0,22,67
3015,3015,4331,3897900,0,98,98,45.93234819,36.15281318,198933,75,0,22,67
3016,3016,4546,4091400,0,92,92,20.15178179,29.49963749,91610,86,0,6,0
3017,3017,2805,2524500,0,97,97,49.31372549,39.79327114,138325,92,0,5,68
3018,3018,4566,4109400,0,97,97,19.75558476,27.98076444,90204,88,0,9,0
3019,3019,4331,3897900,0,98,98,45.93234819,36.15281318,198933,75,0,22,67
3020,3020,4335,3901500,0,90,90,34.57139562,32.72747789,149867,64,0,45,34
3021,3021,2805,2524500,0,97,97,49.31372549,39.79327114,138325,92,0,5,68
3022,3022,4335,3901500,0,90,90,34.57139562,32.72747789,149867,64,0,45,34
3023,3023,2847,2562300,0,93,93,26.7200562,33.81225611,76072,64,0,9,0
3024,3024,4242,3817800,0,89,89,10.94743046,21.49103339,46439,73,0,40,0
3025,3025,4335,3901500,0,90,90,34.57139562,32.72747789,149867,64,0,45,34
3026,3026,4335,3901500,0,90,90,34.57139562,32.72747789,149867,64,0,45,34
3027,3027,649,584100,0,87,87,12.07395994,25.34156345,7836,45,0,23,0
3028,3028,2084,1875600,0,89,89,26.26151631,32.87145961,54729,69,0,13,0
3029,3029,4332,3898800,0,95,95,74.855494,14.64176361,324274,65,80,25,79
3030,3030,4332,3898800,0,95,95,74.855494,14.64176361,324274,65,80,25,79
3031,3031,4391,3951900,0,94,94,8.215212936,20.58181083,36073,84,0,10,0
3032,3032,585,526500,0,87,87,12.38803419,25.25463201,7247,43,0,23,0
3033,3033,4332,3898800,0,95,95,74.855494,14.64176361,324274,65,80,25,79
3034,3034,4332,3898800,0,95,95,74.855494,14.64176361,324274,65,80,25,79
3035,3035,585,526500,0,87,87,12.38803419,25.25463201,7247,43,0,23,0
3036,3036,4504,4053600,0,91,91,10.96736234,20.19650469,49397,88,0,88,0
3037,3037,4335,3901500,0,90,90,34.57139562,32.72747789,149867,64,0,45,34
3038,3038,4498,4048200,0,99,99,24.0137839,29.68063726,108014,95,0,5,13
3039,3039,4335,3901500,0,90,90,34.57139562,32.72747789,149867,64,0,45,34
3040,3040,4351,3915900,0,81,81,4.620547001,10.63258353,20104,71,0,4,0
3041,3041,4335,3901500,0,90,90,34.57139562,32.72747789,149867,64,0,45,34
3042,3042,4335,3901500,0,90,90,34.57139562,32.72747789,149867,64,0,45,34
3043,3043,4335,3901500,0,90,90,34.57139562,32.72747789,149867,64,0,45,34
3044,3044,4335,3901500,0,90,90,34.57139562,32.72747789,149867,64,0,45,34
3045,3045,4344,3909600,0,85,85,13.03637201,23.18541771,56630,59,0,44,0
3046,3046,4353,3917700,0,71,71,6.043418332,9.363437968,26307,60,0,31,0
3047,3047,4456,4010400,0,91,91,26.49753142,29.4615197,118073,84,0,9,16
3048,3048,4344,3909600,0,85,85,13.03637201,23.18541771,56630,59,0,44,0
3049,3049,4344,3909600,0,85,85,13.03637201,23.18541771,56630,59,0,44,0
3050,3050,4340,3906000,0,95,95,73.86820276,15.97299429,320588,60,77,58,78
3051,3051,4342,3907800,0,97,97,81.8636573,11.23085182,355452,59,87,20,84
3052,3052,4582,4123800,0,92,92,36.96268005,29.96206178,169363,84,0,10,30
3053,3053,4344,3909600,0,85,85,13.03637201,23.18541771,56630,59,0,44,0
3054,3054,4340,3906000,0,95,95,73.86820276,15.97299429,320588,60,77,58,78
3055,3055,4344,3909600,0,85,85,13.03637201,23.18541771,56630,59,0,44,0
3056,3056,520,468000,0,83,83,28.06153846,32.43953045,14592,50,0,24,0
3057,3057,4456,4010400,0,91,91,26.49753142,29.4615197,118073,84,0,9,16
3058,3058,4344,3909600,0,85,85,13.03637201,23.18541771,56630,59,0,44,0
3059,3059,4344,3909600,0,85,85,13.03637201,23.18541771,56630,59,0,44,0
3060,3060,4582,4123800,0,92,92,36.96268005,29.96206178,169363,84,0,10,30
3061,3061,4288,3859200,0,95,95,10.98927239,26.04684852,47122,66,0,43,0
3062,3062,4511,4059900,0,98,98,31.97871869,34.87222761,144256,96,0,4,16
3063,3063,4508,4057200,0,100,100,46.89507542,38.05322293,211403,97,0,100,45
3064,3064,4510,4059000,0,99,99,33.46297118,35.23436049,150918,96,0,7,18
3065,3065,4508,4057200,0,100,100,46.89507542,38.05322293,211403,97,0,100,45
3066,3066,4340,3906000,0,96,96,27.43364055,31.41296178,119062,86,0,7,16
3067,3067,520,468000,0,83,83,28.06153846,32.43953045,14592,50,0,24,0
3068,3068,3913,3521700,0,92,92,6.943266036,14.77364266,27169,57,0,6,0
3069,3069,4342,3907800,0,97,97,81.8636573,11.23085182,355452,59,87,20,84
3070,3070,4365,3928500,0,89,89,9.23161512,20.86598726,40296,80,0,47,0
3071,3071,4344,3909600,0,85,85,13.03637201,23.18541771,56630,59,0,44,0
3072,3072,4344,3909600,0,85,85,13.03637201,23.18541771,56630,59,0,44,0
3073,3073,520,468000,0,83,83,28.06153846,32.43953045,14592,50,0,24,0
3074,3074,4306,3875400,0,70,70,1.421969345,6.834284927,6123,43,0,21,0
3075,3075,4551,4095900,0,99,99,48.09931883,35.77720773,218900,88,0,38,62
3076,3076,3708,3337200,0,96,96,33.52265372,35.55683228,124302,93,0,50,15
3077,3077,4234,3810600,0,83,83,3.356872933,8.597543412,14213,57,0,42,0
3078,3078,4694,4224600,0,100,100,87.86983383,10.89805833,412461,71,96,20,91
3079,3079,4464,4017600,0,91,91,42.91397849,32.30492519,191568,87,0,8,46
3080,3080,4374,3936600,0,89,89,11.74668496,22.64823813,51380,83,0,8,0
3081,3081,3665,3298500,0,89,89,18.42319236,27.54426738,67521,79,0,43,0
3082,3082,4469,4022100,0,92,92,48.44103826,31.15412467,216483,87,0,6,60
3083,3083,4344,3909600,0,88,88,6.718462247,11.29860769,29185,73,0,4,0
3084,3084,4584,4125600,0,84,84,6.962260035,13.87818224,31915,74,0,57,0
3085,3085,4626,4163400,0,100,100,47.80134025,32.47322364,221129,92,0,10,54
3086,3086,4626,4163400,0,100,100,47.80134025,32.47322364,221129,92,0,10,54
3087,3087,4584,4125600,0,84,84,6.962260035,13.87818224,31915,74,0,57,0
3088,3088,4585,4126500,0,92,92,37.60261723,30.24571121,172408,84,0,10,33
3089,3089,4630,4167000,0,100,100,24.17170626,32.73181322,111915,93,0,9,0
3090,3090,4632,4168800,0,100,100,71.97150259,31.59342124,333372,92,0,9,84
3091,3091,3914,3522600,0,96,96,29.36152274,33.63590195,114921,93,0,50,14
3092,3092,4593,4133700,0,97,97,56.2059656,29.35070328,258154,90,0,97,70
3093,3093,4498,4048200,0,86,86,8.731436194,17.51038296,39274,80,0,86,0
3094,3094,4634,4170600,0,100,100,38.4011653,36.47909646,177951,92,0,29,36
3095,3095,4644,4179600,0,100,100,70.14190353,30.2589936,325739,90,0,29,82
3096,3096,3914,3522600,0,96,96,29.36152274,33.63590195,114921,93,0,50,14
3097,3097,4339,3905100,0,91,91,10.01544135,15.7536196,43457,83,0,79,0
3098,3098,4584,4125600,0,84,84,6.962260035,13.87818224,31915,74,0,57,0
3099,3099,4688,4219200,0,100,100,45.27581058,43.18006977,212253,91,0,9,48
3100,3100,4578,4120200,0,91,91,22.58235037,29.51845005,103382,83,0,10,0
3101,3101,4491,4041900,0,90,90,69.40302828,19.04415125,311689,82,78,9,76
3102,3102,4502,4051800,0,100,100,54.49888938,35.90938759,245354,91,0,51,73
3103,3103,4682,4213800,0,100,100,54.98462196,29.79414957,257438,94,0,9,63
3104,3104,4577,4119300,0,97,97,35.17500546,33.37546292,160996,89,0,10,24
3105,3105,4626,4163400,0,96,96,65.23648941,28.03557311,301784,88,0,10,75
3106,3106,4677,4209300,0,94,94,39.16463545,31.02761856,183173,81,0,20,50
3107,3107,4414,3972600,0,88,88,19.18622565,24.98311583,84688,79,0,86,0
3108,3108,4246,3821400,0,95,95,24.4821008,26.73367076,103951,85,0,5,17
3109,3109,2056,1850400,0,97,97,23.68774319,28.54964898,48702,92,0,51,14
3110,3110,4630,4167000,0,100,100,52.24967603,36.71515884,241916,92,0,10,64
3111,3111,4563,4106700,0,96,96,48.29585799,28.68907504,220374,87,0,11,50
3112,3112,2611,2349900,0,97,97,49.39142091,39.92606134,128961,92,0,5,68
3113,3113,4618,4156200,0,94,94,67.31074058,18.719795,310841,83,68,28,70
3114,3114,4442,3997800,0,71,71,1.976136875,5.459058673,8778,41,0,15,0
3115,3115,4339,3905100,0,91,91,10.01544135,15.7536196,43457,83,0,79,0
3116,3116,4628,4165200,0,99,99,35.7508643,25.91798508,165455,90,0,13,30
3117,3117,4339,3905100,0,91,91,10.01544135,15.7536196,43457,83,0,79,0
3118,3118,4339,3905100,0,91,91,10.01544135,15.7536196,43457,83,0,79,0
3119,3119,4348,3913200,0,91,91,9.817847286,15.75458444,42688,83,0,79,0
3120,3120,4342,3907800,0,84,84,5.258406264,9.744384678,22832,64,0,4,0
3121,3121,2455,2209500,0,87,87,20.0586558,27.06476771,49244,77,0,87,0
3122,3122,4344,3909600,0,91,91,10.28245856,15.82878017,44667,82,0,81,6
3123,3123,4347,3912300,0,91,91,9.09431792,15.62795924,39533,83,0,49,0
3124,3124,4655,4189500,0,100,100,79.50891515,28.22963751,370114,64,0,25,89
3125,3125,4668,4201200,0,93,93,40.78706084,38.81047907,190394,70,0,14,50
3126,3126,4396,3956400,0,84,84,22.56847134,27.07931762,99211,81,0,5,9
3127,3127,4660,4194000,0,100,100,78.43733906,28.16438069,365518,66,0,20,88
3128,3128,4049,3644100,0,95,95,8.58039022,21.43072306,34742,78,0,7,0
3129,3129,4560,4104000,0,93,93,40.46885965,30.92505648,184538,87,0,11,47
3130,3130,4671,4203900,0,93,93,41.38107472,38.68724589,193291,71,0,14,52
3131,3131,3991,3591900,0,93,93,34.31270358,35.40818196,136942,85,0,93,21
3132,3132,4396,3956400,0,84,84,22.56847134,27.07931762,99211,81,0,5,9
3133,3133,4396,3956400,0,84,84,22.56847134,27.07931762,99211,81,0,5,9
3134,3134,4396,3956400,0,84,84,22.56847134,27.07931762,99211,81,0,5,9
3135,3135,4362,3925800,0,82,82,3.488078863,10.65706827,15215,65,0,40,0
3136,3136,4672,4204800,0,93,93,50.15303938,36.34479097,234315,81,0,11,67
3137,3137,491,441900,0,84,84,2.598778004,11.87253752,1276,16,0,28,0
3138,3138,2303,2072700,0,70,70,9.445940078,15.87597145,21754,51,0,37,0
3139,3139,4635,4171500,0,100,100,29.34951456,34.07224315,136035,93,0,9,14
3140,3140,4728,4255200,0,100,100,46.17914552,29.8688237,218335,92,0,26,50
3141,3141,4362,3925800,0,82,82,3.488078863,10.65706827,15215,65,0,40,0
3142,3142,4635,4171500,0,100,100,29.34951456,34.07224315,136035,93,0,9,14
3143,3143,4396,3956400,0,84,84,22.56847134,27.07931762,99211,81,0,5,9
3144,3144,4396,3956400,0,84,84,22.56847134,27.07931762,99211,81,0,5,9
3145,3145,4396,3956400,0,84,84,22.56847134,27.07931762,99211,81,0,5,9
3146,3146,4622,4159800,0,99,99,75.46733016,31.97533452,348810,79,0,15,89
3147,3147,4349,3914100,0,91,91,12.09105542,23.7616157,52584,84,0,47,0
3148,3148,4737,4263300,0,99,99,68.39814228,29.11103964,324002,85,0,15,79
3149,3149,4600,4140000,0,100,100,71.84478261,26.70934202,330486,90,99,12,76
3150,3150,4567,4110300,0,93,93,40.23669805,31.11113994,183761,87,0,11,48
3151,3151,4366,3929400,0,96,96,21.77668346,33.21225506,95077,93,0,5,0
3152,3152,4634,4170600,0,99,99,20.49028917,27.41421297,94952,92,0,9,11
3153,3153,4561,4104900,0,91,91,20.9388292,28.69898335,95502,83,0,72,0
3154,3154,4423,3980700,0,100,100,32.35993669,37.32061316,143128,91,0,10,0
3155,3155,4396,3956400,0,84,84,22.56847134,27.07931762,99211,81,0,5,9
3156,3156,4561,4104900,0,91,91,20.9388292,28.69898335,95502,83,0,72,0
3157,3157,4568,4111200,0,97,97,74.73161121,22.30772562,341374,75,91,13,83
3158,3158,4591,4131900,0,92,92,69.57699848,28.46052393,319428,82,86,21,85
3159,3159,4560,4104000,0,93,93,41.26907895,30.27241391,188187,87,0,11,49
3160,3160,4368,3931200,0,88,88,5.244734432,14.86011837,22909,74,0,12,0
3161,3161,4561,4104900,0,93,93,40.32712125,31.62902959,183932,87,0,11,48
3162,3162,2908,2617200,0,94,94,7.436382393,20.97779358,21625,68,0,8,0
3163,3163,4368,3931200,0,88,88,5.244734432,14.86011837,22909,74,0,12,0
3164,3164,4368,3931200,0,88,88,5.244734432,14.86011837,22909,74,0,12,0
3165,3165,4510,4059000,0,96,96,36.73281596,31.09735462,165665,91,0,6,30
3166,3166,4546,4091400,0,85,85,2.876814782,9.784962653,13078,68,0,9,0
3167,3167,4692,4222800,0,100,100,50.57544757,40.1045636,237300,91,0,10,63
3168,3168,4641,4176900,0,100,100,67.4272786,35.45659238,312930,92,0,35,86
3169,3169,4352,3916800,0,81,81,3.363740809,8.868125941,14639,63,0,4,0
3170,3170,4642,4177800,0,95,95,8.409521758,21.22174478,39037,86,0,9,0
3171,3171,4498,4048200,0,86,86,8.731436194,17.51038296,39274,80,0,86,0
3172,3172,4641,4176900,0,100,100,67.4272786,35.45659238,312930,92,0,35,86
3173,3173,4692,4222800,0,100,100,50.57544757,40.1045636,237300,91,0,10,63
3174,3174,55,49500,0,0,0,0,0,0,1,0,0,0
3175,3175,4641,4176900,0,100,100,67.4272786,35.45659238,312930,92,0,35,86
3176,3176,4573,4115700,0,97,97,36.10321452,33.29143352,165100,89,0,10,27
3177,3177,4447,4002300,0,80,80,3.647402743,9.909247832,16220,57,0,5,0
3178,3178,4479,4031100,0,90,90,12.04264345,21.37119632,53939,84,0,5,0
3179,3179,4699,4229100,0,100,100,73.63864652,25.43523847,346028,83,0,16,81
3180,3180,4366,3929400,0,96,96,24.52977554,34.67805477,107097,92,0,5,0
3181,3181,3145,2830500,0,94,94,29.52750397,32.58466224,92864,74,0,17,26
3182,3182,4626,4163400,0,98,98,18.72070904,28.52418046,86602,89,0,25,0
3183,3183,3471,3123900,0,93,93,32.63439931,35.83631058,113274,67,0,9,25
3184,3184,4359,3923100,0,96,96,25.60013765,35.22928548,111591,93,0,5,0
3185,3185,4366,3929400,0,96,96,24.52977554,34.67805477,107097,92,0,5,0
3186,3186,4550,4095000,0,100,100,83.68901099,23.71176251,380785,78,95,9,92
3187,3187,4366,3929400,0,96,96,24.52977554,34.67805477,107097,92,0,5,0
3188,3188,4364,3927600,0,96,96,25.59624198,35.28396842,111702,93,0,5,0
3189,3189,4634,4170600,0,100,100,57.19853259,32.38934667,265058,92,0,26,62
3190,3190,4359,3923100,0,96,96,26.32415692,35.55925868,114747,91,0,47,0
3191,3191,4366,3929400,0,96,96,24.52977554,34.67805477,107097,92,0,5,0
3192,3192,4654,4188600,0,99,99,51.49849592,25.34914549,239674,91,0,10,54
3193,3193,4435,3991500,0,71,71,2.08410372,5.557034996,9243,41,0,15,0
3194,3194,4554,4098600,0,94,94,34.68006148,31.43825413,157933,87,0,8,31
3195,3195,4508,4057200,0,100,100,39.21450754,37.71127873,176779,97,0,100,29
3196,3196,3177,2859300,0,94,94,29.85709789,32.6512033,94856,74,0,17,26
3197,3197,4437,3993300,0,93,93,7.454361055,18.4451627,33075,86,0,51,0
3198,3198,4437,3993300,0,93,93,7.454361055,18.4451627,33075,86,0,51,0
3199,3199,4442,3997800,0,71,71,1.976136875,5.459058673,8778,41,0,15,0
3200,3200,4442,3997800,0,71,71,1.976136875,5.459058673,8778,41,0,15,0
3201,3201,4410,3969000,0,83,83,19.44943311,26.94445123,85772,69,0,42,0
3202,3202,4442,3997800,0,71,71,1.976136875,5.459058673,8778,41,0,15,0
3203,3203,4434,3990600,0,71,71,1.850473613,5.298570117,8205,40,0,15,0
3204,3204,4437,3993300,0,93,93,7.454361055,18.4451627,33075,86,0,51,0
3205,3205,4339,3905100,0,91,91,10.01544135,15.7536196,43457,83,0,79,0
3206,3206,4442,3997800,0,71,71,1.976136875,5.459058673,8778,41,0,15,0
3207,3207,4442,3997800,0,71,71,1.976136875,5.459058673,8778,41,0,15,0
3208,3208,4442,3997800,0,71,71,1.976136875,5.459058673,8778,41,0,15,0
3209,3209,4384,3945600,0,95,95,18.6252281,29.19722472,81653,84,0,93,0
3210,3210,4393,3953700,0,95,95,14.05577054,25.94707064,61747,86,0,11,0
3211,3211,4446,4001400,0,88,88,23.61785875,26.09831123,105005,77,0,12,20
3212,3212,4389,3950100,0,95,95,16.13966735,27.13609399,70837,86,0,11,0
3213,3213,4390,3951000,0,93,93,19.21389522,29.69734253,84349,83,0,10,0
3214,3214,4383,3944700,0,93,93,18.05042209,28.85289563,79115,83,0,93,0
3215,3215,4393,3953700,0,95,95,16.60528113,27.54551128,72947,86,0,11,0
3216,3216,4392,3952800,0,93,93,18.47404372,29.14920258,81138,83,0,93,0
3217,3217,4393,3953700,0,95,95,16.60528113,27.54551128,72947,86,0,11,0
3218,3218,4560,4104000,0,98,98,24.28596491,32.92359277,110744,93,0,96,0
3219,3219,4641,4176900,0,100,100,28.4893342,34.52304291,132219,93,0,9,12
3220,3220,4322,3889800,0,97,97,8.638130495,20.78709218,37334,76,0,21,0
3221,3221,4592,4132800,0,94,94,69.22517422,26.42340341,317882,88,86,9,82
3222,3222,4324,3891600,0,94,94,16.16443108,27.23582255,69895,87,0,9,0
3223,3223,4392,3952800,0,58,58,5.012978142,9.078942643,22017,53,0,33,0
3224,3224,3394,3054600,0,96,96,57.73246906,32.59893188,195944,74,0,18,76
3225,3225,3712,3340800,0,96,96,27.44719828,32.88504358,101884,93,0,43,13
3226,3226,3396,3056400,0,96,96,46.00441696,35.33217324,156231,92,0,6,41
3227,3227,3632,3268800,0,93,93,9.2780837,17.46224006,33698,87,0,49,0
3228,3228,4508,4057200,0,98,98,29.57342502,32.83475708,133317,90,0,10,15
3229,3229,4469,4022100,0,92,92,20.17341687,25.04945479,90155,88,0,92,13
3230,3230,2631,2367900,0,96,96,10.91448119,22.57368321,28716,89,0,46,0
3231,3231,3102,2791800,0,91,91,9.262411348,18.01666967,28732,86,0,42,0
3232,3232,2392,2152800,0,96,96,11.49331104,23.28091045,27492,91,0,21,0
3233,3233,4328,3895200,0,92,92,29.93715342,31.49020219,129568,85,0,45,24
3234,3234,4698,4228200,0,99,99,29.1890166,33.84994356,137130,92,0,9,13
3235,3235,2920,2628000,0,96,96,37.93116438,32.76608234,110759,91,0,47,21
3236,3236,4328,3895200,0,92,92,29.93715342,31.49020219,129568,85,0,45,24
3237,3237,4328,3895200,0,92,92,29.93715342,31.49020219,129568,85,0,45,24
3238,3238,3632,3268800,0,93,93,9.2780837,17.46224006,33698,87,0,49,0
3239,3239,4328,3895200,0,92,92,29.93715342,31.49020219,129568,85,0,45,24
3240,3240,3545,3190500,0,90,90,26.68744711,25.083509,94607,86,0,5,18
3241,3241,4359,3923100,0,92,92,33.77357192,35.60322602,147219,76,0,8,25
3242,3242,4340,3906000,0,95,95,73.86820276,15.97299429,320588,60,77,58,78
3243,3243,4520,4068000,0,100,100,60.71106195,34.5732026,274414,92,0,8,80
3244,3244,4384,3945600,0,95,95,18.6252281,29.19722472,81653,84,0,93,0
3245,3245,4157,3741300,0,83,83,13.77411595,14.24145621,57259,67,0,50,14
3246,3246,4328,3895200,0,92,92,29.93715342,31.49020219,129568,85,0,45,24
3247,3247,4163,3746700,0,91,91,33.07254384,31.04274788,137681,81,0,9,29
3248,3248,4345,3910500,0,81,81,3.373762946,12.22963076,14659,66,0,39,0
3249,3249,4526,4073400,0,92,92,21.01347768,26.73712136,95107,85,0,8,0
3250,3250,512,460800,0,88,88,37.45117188,37.53718935,19175,50,0,13,24
3251,3251,2141,1926900,0,77,77,7.731433909,17.28261357,16553,56,0,17,0
3252,3252,512,460800,0,88,88,37.45117188,37.53718935,19175,50,0,13,24
3253,3253,4384,3945600,0,95,95,18.6252281,29.19722472,81653,84,0,93,0
3254,3254,512,460800,0,88,88,37.45117188,37.53718935,19175,50,0,13,24
3255,3255,512,460800,0,88,88,37.45117188,37.53718935,19175,50,0,13,24
3256,3256,4636,4172400,0,100,100,67.04810181,31.3970175,310835,90,0,34,80
3257,3257,512,460800,0,88,88,37.45117188,37.53718935,19175,50,0,13,24
3258,3258,512,460800,0,88,88,37.45117188,37.53718935,19175,50,0,13,24
3259,3259,512,460800,0,88,88,37.45117188,37.53718935,19175,50,0,13,24
3260,3260,4522,4069800,0,95,95,26.9504644,30.75876988,121870,88,0,94,15
3261,3261,512,460800,0,88,88,37.45117188,37.53718935,19175,50,0,13,24
3262,3262,512,460800,0,88,88,37.45117188,37.53718935,19175,50,0,13,24
3263,3263,512,460800,0,88,88,37.45117188,37.53718935,19175,50,0,13,24
3264,3264,512,460800,0,88,88,37.45117188,37.53718935,19175,50,0,13,24
3265,3265,4613,4151700,0,99,99,68.89768047,23.56017109,317825,85,0,16,76
3266,3266,512,460800,0,88,88,37.45117188,37.53718935,19175,50,0,13,24
3267,3267,512,460800,0,88,88,37.45117188,37.53718935,19175,50,0,13,24
3268,3268,512,460800,0,88,88,37.45117188,37.53718935,19175,50,0,13,24
3269,3269,512,460800,0,88,88,37.45117188,37.53718935,19175,50,0,13,24
3270,3270,512,460800,0,88,88,37.45117188,37.53718935,19175,50,0,13,24
3271,3271,4394,3954600,0,81,81,4.283113336,9.860587228,18820,64,0,39,0
3272,3272,4657,4191300,0,99,99,33.54992484,33.23204846,156242,92,0,9,21
3273,3273,4339,3905100,0,91,91,10.01544135,15.7536196,43457,83,0,79,0
3274,3274,4339,3905100,0,91,91,10.01544135,15.7536196,43457,83,0,79,0
3275,3275,4339,3905100,0,91,91,10.01544135,15.7536196,43457,83,0,79,0
3276,3276,4339,3905100,0,91,91,10.01544135,15.7536196,43457,83,0,79,0
3277,3277,4339,3905100,0,91,91,10.01544135,15.7536196,43457,83,0,79,0
3278,3278,4646,4181400,0,100,100,44.7068446,43.22565584,207708,90,0,25,50
3279,3279,4702,4231800,0,74,74,10.41110166,18.41204701,48953,59,0,14,0
3280,3280,4442,3997800,0,71,71,1.976136875,5.459058673,8778,41,0,15,0
3281,3281,618,556200,0,90,90,39.26537217,37.70921099,24266,55,0,13,31
3282,3282,618,556200,0,90,90,39.26537217,37.70921099,24266,55,0,13,31
3283,3283,620,558000,0,90,90,39.13870968,37.7141214,24266,55,0,13,27
3284,3284,620,558000,0,90,90,39.13870968,37.7141214,24266,55,0,13,27
3285,3285,618,556200,0,90,90,39.26537217,37.70921099,24266,55,0,13,31
3286,3286,618,556200,0,90,90,39.26537217,37.70921099,24266,55,0,13,31
3287,3287,618,556200,0,90,90,39.26537217,37.70921099,24266,55,0,13,31
3288,3288,618,556200,0,90,90,39.26537217,37.70921099,24266,55,0,13,31
3289,3289,618,556200,0,90,90,39.26537217,37.70921099,24266,55,0,13,31
3290,3290,620,558000,0,90,90,39.13870968,37.7141214,24266,55,0,13,27
3291,3291,620,558000,0,90,90,39.13870968,37.7141214,24266,55,0,13,27
3292,3292,618,556200,0,90,90,39.26537217,37.70921099,24266,55,0,13,31
3293,3293,618,556200,0,90,90,39.26537217,37.70921099,24266,55,0,13,31
3294,3294,620,558000,0,90,90,39.13870968,37.7141214,24266,55,0,13,27
3295,3295,618,556200,0,90,90,39.26537217,37.70921099,24266,55,0,13,31
3296,3296,620,558000,0,90,90,39.13870968,37.7141214,24266,55,0,13,27
3297,3297,4629,4166100,0,100,100,48.42406567,33.66456264,224155,92,0,10,47
3298,3298,4483,4034700,0,92,92,53.13874638,33.87747306,238221,86,0,8,72
3299,3299,4641,4176900,0,100,100,52.14134885,34.21622588,241988,92,0,12,51
3300,3300,4588,4129200,0,100,100,54.44507411,31.39392805,249794,92,0,33,60
3301,3301,4644,4179600,0,100,100,71.06804479,33.32094892,330040,89,0,25,89
3302,3302,4677,4209300,0,99,99,59.57707932,30.8359182,278642,86,0,38,70
3303,3303,3211,2889900,0,93,93,47.41793834,29.60081732,152259,80,0,29,55
3304,3304,2056,1850400,0,83,83,14.38375486,21.62296545,29573,72,0,31,0
3305,3305,4635,4171500,0,86,86,39.14261057,32.33331243,181426,72,0,15,47
3306,3306,3114,2802600,0,84,84,50.65382145,30.21866796,157736,65,0,32,65
3307,3307,1461,1314900,0,70,70,7.121149897,15.39917321,10404,49,0,32,0
3308,3308,4702,4231800,0,100,100,79.35410464,14.32804741,373123,74,78,16,81
3309,3309,3114,2802600,0,84,84,50.65382145,30.21866796,157736,65,0,32,65
3310,3310,4677,4209300,0,100,100,67.174257,25.16753775,314174,86,0,19,75
3311,3311,3692,3322800,0,93,93,37.26679307,30.4433661,137589,86,0,9,43
3312,3312,2439,2195100,0,94,94,42.10332103,31.85080768,102690,81,0,26,48
3313,3313,4473,4025700,0,90,90,51.14531634,33.1658217,228773,72,0,34,66
3314,3314,4702,4231800,0,100,100,79.35410464,14.32804741,373123,74,78,16,81
3315,3315,4677,4209300,0,100,100,67.174257,25.16753775,314174,86,0,19,75
3316,3316,3327,2994300,0,93,93,47.12413586,29.3168574,156782,81,0,37,54
3317,3317,4702,4231800,0,100,100,79.35410464,14.32804741,373123,74,78,16,81
3318,3318,2439,2195100,0,94,94,42.10332103,31.85080768,102690,81,0,26,48
3319,3319,2056,1850400,0,83,83,14.38375486,21.62296545,29573,72,0,31,0
3320,3320,3474,3126600,0,88,88,47.83678756,33.63881806,166185,73,0,32,65
3321,3321,4677,4209300,0,100,100,67.174257,25.16753775,314174,86,0,19,75
3322,3322,4702,4231800,0,100,100,79.35410464,14.32804741,373123,74,78,16,81
3323,3323,3051,2745900,0,98,98,71.14126516,20.73133627,217052,81,87,16,79
3324,3324,4695,4225500,0,100,100,84.72715655,22.66526097,397794,85,98,14,95
3325,3325,4702,4231800,0,100,100,79.35410464,14.32804741,373123,74,78,16,81
3326,3326,4677,4209300,0,100,100,67.174257,25.16753775,314174,86,0,19,75
3327,3327,4695,4225500,0,100,100,84.72715655,22.66526097,397794,85,98,14,95
3328,3328,2439,2195100,0,94,94,42.10332103,31.85080768,102690,81,0,26,48
3329,3329,4677,4209300,0,99,99,59.57707932,30.8359182,278642,86,0,38,70
3330,3330,2439,2195100,0,94,94,42.10332103,31.85080768,102690,81,0,26,48
3331,3331,1725,1552500,0,77,77,14.78550725,23.58548605,25505,70,0,9,0
3332,3332,4702,4231800,0,100,100,79.35410464,14.32804741,373123,74,78,16,81
3333,3333,4702,4231800,0,100,100,79.35410464,14.32804741,373123,74,78,16,81
3334,3334,3211,2889900,0,93,93,47.41793834,29.60081732,152259,80,0,29,55
3335,3335,4695,4225500,0,100,100,84.72715655,22.66526097,397794,85,98,14,95
3336,3336,4695,4225500,0,100,100,84.72715655,22.66526097,397794,85,98,14,95
3337,3337,3474,3126600,0,88,88,47.83678756,33.63881806,166185,73,0,32,65
3338,3338,4677,4209300,0,99,99,59.57707932,30.8359182,278642,86,0,38,70
